timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
-5018788833054227979-2411071858-17;Mannheim Hbf;8000244;Kaiserslautern Hbf;Kaiserslautern Hbf|Hochspeyer|Frankenstein(Pfalz)|Weidenthal|Neidenfels|Lambrecht(Pfalz)|Neustadt(Weinstr)Hbf|Neustadt-Böbig|Haßloch(Pfalz)|Böhl-Iggelheim|Schifferstadt|Limburgerhof|Ludwigshafen-Rheingönheim|Ludwigshafen-Mundenheim|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;S;38247;2;2024-11-07 20:03:00;2024-11-07 20:06:00;;;3;DB Regio AG;S2;44
4511802780835934709-2411071709-4;Mannheim Hbf;8000244;Paris Est;Paris Est|Saarbrücken Hbf|Kaiserslautern Hbf;ICE;9555;;2024-11-07 20:18:00;2024-11-07 20:19:00;;;1;DB Fernverkehr AG;Paris Est-Mannheim Hbf;44
-4403828802585020048-2411011737-25;Wiesbaden Hbf;8000250;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich;VIA;25029;RB10;2024-11-01 19:25:00;2024-11-01 19:27:00;;;2;VIAS GmbH;RB10;43
9117006994590991223-2411032236-32;Frankfurt(Main)Hbf;8000105;Würzburg Hbf;Würzburg Hbf|Würzburg-Zell|Veitshöchheim|Thüngersheim|Retzbach-Zellingen|Himmelstadt|Karlstadt(Main)|Wernfeld|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Laufach|Hösbach|Aschaffenburg Hbf|Kleinostheim|Rückersbacher Schlucht|Dettingen(Main)|Kahl(Main)|Großkrotzenburg|Großauheim(Kr Hanau)|Hanau Hbf|Hanau West|Hanau-Wilhelmsbad|Maintal Ost|Maintal West|Frankfurt-Mainkur|Frankfurt(Main)Ost|Frankfurt(Main)Süd;RE;4636;54;2024-11-04 00:48:00;2024-11-04 00:48:00;;;0;DB Regio AG;RE54;44
-7277005672168284454-2411011758-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35158;1;2024-11-01 19:23:00;2024-11-01 20:22:00;;;59;DB Regio AG;S1;43
1436290888966803640-2411091100-2;Mannheim Hbf;8000244;Karlsruhe Hbf;Karlsruhe Hbf;ICE;200;;2024-11-09 11:24:00;2024-11-09 11:25:00;;;1;DB Fernverkehr AG;Karlsruhe Hbf-Mannheim Hbf;44
-2320340282101811304-2411032043-9;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Günzburg|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf|Mainz Hbf;ICE;990;;2024-11-04 00:52:00;2024-11-04 01:18:00;;;26;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;44
-6717839496730661081-2411042253-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25036;RB10;2024-11-04 23:25:00;2024-11-04 23:38:00;;;13;VIAS GmbH;RB10;44
-586348946242638825-2411090605-10;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;277;;2024-11-09 11:27:00;2024-11-09 11:25:00;;;-2;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;44
-4429635198838040174-2411100548-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35811;8;2024-11-10 06:01:00;2024-11-10 06:00:00;;;-1;DB Regio AG;S8;45
-2497385696290219436-2411100507-8;Mainz Hbf;8000240;Koblenz Hbf;Koblenz Hbf|Boppard Hbf|Oberwesel|Bacharach|Bingen(Rhein) Hbf|Gau Algesheim|Ingelheim;RE;4251;2;2024-11-10 06:08:00;2024-11-10 06:10:00;;;2;DB Regio AG;RE2;45
2774174590951633862-2411092228-21;Mainz Hbf;8000240;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Hamm(Westf)Hbf|Dortmund Hbf|Bochum Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Flughafen|Düsseldorf Hbf|Köln Hbf|Bonn Hbf|Remagen|Andernach|Koblenz Hbf|Bingen(Rhein) Hbf;ICE;921;;2024-11-10 06:27:00;2024-11-10 06:24:00;;;-3;DB Fernverkehr AG;Hamburg-Altona-Mainz Hbf;45
1617839676223638691-2411100558-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35810;8;2024-11-10 06:56:00;2024-11-10 07:00:00;;;4;DB Regio AG;S8;45
2686007473625185344-2410300001-8;Mannheim Hbf;8000244;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Günzburg|Ulm Hbf|Stuttgart Hbf|Heidelberg Hbf;ICE;618;;2024-10-30 04:12:00;2024-10-30 04:11:00;;;-1;DB Fernverkehr AG;München Hbf-Mannheim Hbf;43
8868050453695511606-2411082134-10;Mainz Hbf;8000240;Zürich HB;Zürich HB|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Baden-Baden|Karlsruhe Hbf|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf;NJ;402;;2024-11-09 03:48:00;2024-11-09 03:48:00;;;0;ÖBB;Zürich HB-Mainz Hbf;44
5239800180383935752-2411090228-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35892;8;2024-11-09 03:26:00;2024-11-09 03:38:00;;;12;DB Regio AG;S8;44
4753870957390372842-2411082134-10;Mainz Hbf;8000240;Zürich HB;Zürich HB|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Baden-Baden|Karlsruhe Hbf|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf;IC;60402;;2024-11-09 03:48:00;2024-11-09 03:48:00;;;0;DB Fernverkehr AG;Zürich HB-Mainz Hbf;44
-6494316294562870719-2411020201-3;Mannheim Hbf;8000244;Ludwigshafen(Rh)Hbf;Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;S;38303;3;2024-11-02 02:08:00;2024-11-02 02:14:00;;;6;DB Regio AG;S3;43
-5509874741420293995-2411020201-3;Mannheim Hbf;8000244;Ludwigshafen(Rh)Hbf;Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;S;38201;2;2024-11-02 02:08:00;2024-11-02 02:14:00;;;6;DB Regio AG;S2;43
-8005609635293134624-2410311716-8;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;695;;2024-10-31 22:27:00;2024-10-31 22:26:00;;;-1;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;43
-2820315739988979208-2410311859-8;Mannheim Hbf;8000244;Zürich HB;Zürich HB|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Baden-Baden|Karlsruhe Hbf;ICE;4;;2024-10-31 22:24:00;2024-10-31 22:39:00;;;15;DB Fernverkehr AG;Zürich HB-Mannheim Hbf;43
5725035179708558025-2411081415-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;375;;2024-11-08 18:40:00;2024-11-08 19:04:00;2024-11-08 14:58:00;c;24;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;44
-3613612237447745656-2410311915-31;Trier Hbf;8000134;Oberlahnstein;Oberlahnstein|Niederlahnstein|Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort;RB;12126;81;2024-10-31 21:19:00;2024-10-31 21:54:00;;;35;DB Regio AG;RB81;43
-7493576255468144735-2411081716-26;Mainz Hbf;8000240;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35856;8;2024-11-08 18:26:00;2024-11-08 18:29:00;;;3;DB Regio AG;S8;44
4939626494394856107-2411021633-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5127;11;2024-11-02 17:24:00;2024-11-02 17:25:00;;;1;DB Regio AG;RE11;43
765884255463401950-2411021439-16;Trier Hbf;8000134;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Neustadt(Weinstr)Hbf|Kaiserslautern Hbf|Landstuhl|Homburg(Saar)Hbf|St Ingbert|Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4127;1;2024-11-02 17:27:00;2024-11-02 17:31:00;;;4;DB Regio AG;RE1;43
-689659041371739903-2411022113-6;Mannheim Hbf;8000244;Heidelberg Hbf;Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38418;4;2024-11-02 21:29:00;2024-11-02 21:35:00;;;6;DB Regio AG;S4;43
-1493460540613565292-2411022017-19;Mannheim Hbf;8000244;Karlsruhe Hbf;Karlsruhe Hbf|Karlsruhe-Durlach|Weingarten(Baden)|Untergrombach|Bruchsal|Ubstadt-Weiher|Stettfeld-Weiher|Bad Schönborn Süd|Bad Schönborn-Kronau|Rot-Malsch|Wiesloch-Walldorf|St Ilgen-Sandhausen|Heidelberg-Kirchheim/Rohrbach|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38362;3;2024-11-02 21:29:00;2024-11-02 21:35:00;;;6;DB Regio AG;S3;43
5803741710128478781-2411031601-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35952;9;2024-11-03 17:19:00;2024-11-03 17:36:00;;;17;DB Regio AG;S9;44
-4108608100863784691-2411031705-5;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);Niedernhausen(Taunus)|Auringen-Medenbach|Wiesbaden-Igstadt|Wiesbaden-Erbenheim;HLB;25655;RB21;2024-11-03 17:28:00;2024-11-03 17:31:00;;;3;Hessische Landesbahn;RB21;44
-6143172684318334273-2411031558-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35150;1;2024-11-03 17:23:00;2024-11-03 17:38:00;;;15;DB Regio AG;S1;44
-7749792492687874530-2411070857-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12562;71;2024-11-07 11:01:00;2024-11-07 11:03:00;;;2;DB Regio AG;RB71;44
-1293163428250039160-2411071006-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4108;1;2024-11-07 11:30:00;2024-11-07 11:34:00;;;4;DB Regio AG;RE1;44
-3843099408840933019-2411070817-17;Trier Hbf;8000134;Heidelberg Hbf;Heidelberg Hbf|Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Neustadt(Weinstr)Hbf|Kaiserslautern Hbf|Landstuhl|Homburg(Saar)Hbf|St Ingbert|Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4115;1;2024-11-07 11:27:00;2024-11-07 11:29:00;;;2;DB Regio AG;RE1;44
-2094717034952228194-2411021938-32;Mannheim Hbf;8000244;Osterburken;Osterburken|Adelsheim Nord|Zimmern(b Seckach)|Seckach|Eicholzheim|Oberschefflenz|Auerbach(b Mosbach, Baden)|Dallau|Neckarburken|Mosbach(Baden)|Mosbach West|Mosbach-Neckarelz|Binau|Neckargerach|Zwingenberg(Baden)|Lindach|Eberbach|Hirschhorn(Neckar)|Neckarhausen bei Neckarsteinach|Neckarsteinach|Neckargemünd Altstadt|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38154;1;2024-11-02 21:29:00;2024-11-02 21:35:00;;;6;DB Regio AG;S1;43
6070111901823858771-2410301529-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1915;;2024-10-30 21:03:00;2024-10-30 21:28:00;;;25;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;43
-4930005745220627540-2410301634-8;Frankfurt(Main)Hbf;8000105;Linz Hbf;Linz Hbf|Passau Hbf|Plattling|Regensburg Hbf|Nürnberg Hbf|Würzburg Hbf|Hanau Hbf;ICE;22;;2024-10-30 21:36:00;2024-10-30 22:06:00;;;30;DB Fernverkehr AG;Linz Hbf-Frankfurt(Main)Hbf;43
-3280308568189908281-2411071033-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5115;11;2024-11-07 11:23:00;2024-11-07 11:23:00;;;0;DB Regio AG;RE11;44
4837095145489119174-2410302113-3;Frankfurt(Main)Hbf;8000105;Frankfurt am Main - Stadion;Frankfurt am Main - Stadion|Frankfurt-Niederrad;S;36785;8;2024-10-30 21:22:00;2024-10-30 21:57:00;;;35;DB Regio AG;S8;43
-481802009035979875-2410301851-19;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim|Mainz Hbf|Mainz Römisches Theater|Mainz-Bischofsheim|Rüsselsheim|Frankfurt(M) Flughafen Regionalbf|Frankfurt-Niederrad;RE;29531;3;2024-10-30 21:48:00;2024-10-30 21:54:00;;;6;DB Regio AG;RE3;43
5598887887498344120-2411050416-8;Mannheim Hbf;8000244;Hamburg Hbf;Hamburg Hbf|Hamburg-Harburg|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;275;;2024-11-05 09:27:00;2024-11-05 09:45:00;;;18;DB Fernverkehr AG;Hamburg Hbf-Mannheim Hbf;44
1851827146280699585-2411052056-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12588;71;2024-11-05 23:01:00;2024-11-05 23:00:00;;;-1;DB Regio AG;RB71;44
3468194271083540563-2411032248-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35879;8;2024-11-03 23:01:00;2024-11-03 23:02:00;;;1;DB Regio AG;S8;44
-7864202457110859694-2411050738-16;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Hochheim(Main)|Mainz Hbf|Mainz Römisches Theater|Bodenheim|Nierstein|Oppenheim|Guntersblum|Osthofen|Worms Hbf|Frankenthal Hbf|Frankenthal Süd|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;N;12207;SE14;2024-11-05 09:10:00;2024-11-05 09:20:00;;;10;DB Regio AG;SE14;44
6324957240655175611-2411050733-32;Mannheim Hbf;8000244;Osterburken;Osterburken|Adelsheim Nord|Zimmern(b Seckach)|Seckach|Eicholzheim|Oberschefflenz|Auerbach(b Mosbach, Baden)|Dallau|Neckarburken|Mosbach(Baden)|Mosbach West|Mosbach-Neckarelz|Binau|Neckargerach|Zwingenberg(Baden)|Lindach|Eberbach|Hirschhorn(Neckar)|Neckarhausen bei Neckarsteinach|Neckarsteinach|Neckargemünd Altstadt|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38118;1;2024-11-05 09:20:00;2024-11-05 09:34:00;;;14;DB Regio AG;S1;44
4417283866193605597-2410300612-15;Trier Hbf;8000134;Perl;Perl|Besch|Nennig|Palzem|Wehr(Mosel)|Wincheringen|Nittel|Wellen(Mosel)|Temmels|Oberbillig|Wasserliesch|Konz Mitte|Karthaus|Trier Süd;RB;12153;82;2024-10-30 07:02:00;2024-10-30 07:08:00;;;6;DB Regio AG;RB82;43
-7867803704227741360-2410300645-11;Trier Hbf;8000134;Wittlich Hbf;Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort|Ehrang|Pfalzel;RB;12148;82;2024-10-30 07:23:00;2024-10-30 07:39:00;;;16;DB Regio AG;RB82;43
8059786870833414089-2410300649-15;Trier Hbf;8000134;Perl;Perl|Besch|Nennig|Palzem|Wehr(Mosel)|Wincheringen|Nittel|Wellen(Mosel)|Temmels|Oberbillig|Wasserliesch|Konz Mitte|Karthaus|Trier Süd;RB;12105;81;2024-10-30 07:39:00;2024-10-30 07:46:00;;;7;DB Regio AG;RB81;43
6563386602617930831-2411010507-10;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;593;;2024-11-01 10:27:00;2024-11-01 10:27:00;2024-11-01 05:34:00;c;0;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;43
7515891464844108057-2411010827-5;Mannheim Hbf;8000244;Saarbrücken Hbf;Saarbrücken Hbf|Homburg(Saar)Hbf|Kaiserslautern Hbf|Neustadt(Weinstr)Hbf;ICE;563;;2024-11-01 09:57:00;2024-11-01 09:57:00;;;0;DB Fernverkehr AG;Saarbrücken Hbf-Mannheim Hbf;43
-5292723267102472034-2411100700-3;Wiesbaden Hbf;8000250;Karlsruhe Hbf;Karlsruhe Hbf|Mannheim Hbf;ICE;206;;2024-11-10 08:31:00;2024-11-10 08:33:00;;;2;DB Fernverkehr AG;Karlsruhe Hbf-Wiesbaden Hbf;45
-4581253566781454287-2411010716-4;Mannheim Hbf;8000244;Paris Est;Paris Est|Strasbourg|Karlsruhe Hbf;TGV;9561;;2024-11-01 10:18:00;2024-11-01 10:24:00;;;6;SNCF;Paris Est-Mannheim Hbf;43
-3500570695000351667-2411042108-11;Mainz Hbf;8000240;Alzey;Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29277;31;2024-11-04 21:53:00;2024-11-04 21:58:00;;;5;DB Regio AG;RB31;44
-2450624293415762366-2411100701-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35916;9;2024-11-10 08:19:00;2024-11-10 08:20:00;;;1;DB Regio AG;S9;45
-5042702640097751442-2410310933-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5113;11;2024-10-31 10:24:00;2024-10-31 10:24:00;;;0;DB Regio AG;RE11;43
-8005609635293134624-2411041716-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;695;;2024-11-04 21:40:00;2024-11-04 21:39:00;;;-1;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;44
-7953581693064720786-2410261907-5;Mannheim Hbf;8000244;Paris Est;Paris Est|Forbach(F)|Saarbrücken Hbf|Kaiserslautern Hbf;TGV;9559;;2024-10-26 22:17:00;2024-10-26 22:18:00;;;1;SNCF;Paris Est-Mannheim Hbf;42
